Item;Location;Date;Demand;;;;
8036065;3;2022-01-01;45;;;;
8036065;3;2022-02-01;73;;;;
8036065;3;2022-03-01;32;;;;
8036065;3;2022-04-01;73;;;;
8036065;3;2022-05-01;77;;;;
8036065;3;2022-06-01;33;;;;
8036065;3;2022-07-01;131;;;;
8036065;3;2022-08-01;58;;;;
8036065;3;2022-09-01;55;;;;
8036065;3;2022-10-01;35;;;;
8036065;3;2022-11-01;54;;;;
8036065;3;2022-12-01;62;;;;
8036065;3;2023-01-01;62;;;;
8036065;3;2023-02-01;25;;;;
8036065;3;2023-03-01;31;;;;
8036065;3;2023-04-01;24;;;;
8036065;3;2023-05-01;10;;;;
8036065;3;2023-06-01;41;;;;
8036065;3;2023-07-01;30;;;;
8036065;3;2023-08-01;4;;;;
8036065;3;2023-09-01;49;;;;
8036065;3;2023-10-01;10;;;;
8036065;3;2023-11-01;69;;;;
8036065;3;2023-12-01;54;;;;
8036065;3;2024-01-01;62;;;;
8036065;3;2024-02-01;46;;;;
8036065;3;2024-03-01;6;;;;
8036065;3;2024-04-01;5;;;;
8036065;3;2024-05-01;7;;;;
8036065;3;2024-06-01;9;;;;
8036065;3;2024-07-01;62;;;;
8036065;3;2024-08-01;48;;;;
8036065;3;2024-09-01;56;;;;
8036065;3;2024-10-01;17;;;;
8036065;3;2024-11-01;11;;;;
8036065;3;2024-12-01;22;;;;
8036065;3;2025-01-01;42;;;;
8036065;3;2025-02-01;16;;;;
8036065;3;2025-03-01;12;;;;
8433099;3;2021-04-01;56;;;;
8433099;3;2021-05-01;158;;;;
8433099;3;2021-06-01;159;;;;
8433099;3;2021-07-01;172;;;;
8433099;3;2021-08-01;126;;;;
8433099;3;2021-09-01;149;;;;
8433099;3;2021-10-01;131;;;;
8433099;3;2021-11-01;174;;;;
8433099;3;2021-12-01;149;;;;
8433099;3;2022-01-01;142;;;;
8433099;3;2022-02-01;157;;;;
8433099;3;2022-03-01;160;;;;
8433099;3;2022-04-01;114;;;;
8433099;3;2022-05-01;178;;;;
8433099;3;2022-06-01;143;;;;
8433099;3;2022-07-01;134;;;;
8433099;3;2022-08-01;143;;;;
8433099;3;2022-09-01;136;;;;
8433099;3;2022-10-01;141;;;;
8433099;3;2022-11-01;119;;;;
8433099;3;2022-12-01;127;;;;
8433099;3;2023-01-01;102;;;;
8433099;3;2023-02-01;147;;;;
8433099;3;2023-03-01;138;;;;
8433099;3;2023-04-01;72;;;;
8433099;3;2023-05-01;88;;;;
8433099;3;2023-06-01;107;;;;
8433099;3;2023-07-01;93;;;;
8433099;3;2023-08-01;110;;;;
8433099;3;2023-09-01;121;;;;
8433099;3;2023-10-01;106;;;;
8433099;3;2023-11-01;104;;;;
8433099;3;2023-12-01;98;;;;
8433099;3;2024-01-01;121;;;;
8433099;3;2024-02-01;129;;;;
8433099;3;2024-03-01;95;;;;
8433099;3;2024-04-01;75;;;;
8433099;3;2024-05-01;82;;;;
8433099;3;2024-06-01;88;;;;
8433099;3;2024-07-01;93;;;;
8433099;3;2024-08-01;100;;;;
8433099;3;2024-09-01;92;;;;
8433099;3;2024-10-01;115;;;;
8433099;3;2024-11-01;99;;;;
8433099;3;2024-12-01;57;;;;
8433099;3;2025-01-01;80;;;;
8433099;3;2025-02-01;53;;;;
8433099;3;2025-03-01;92;;;;
10069556;3;2021-04-01;18;;;;
10069556;3;2021-05-01;37;;;;
10069556;3;2021-06-01;20;;;;
10069556;3;2021-07-01;20;;;;
10069556;3;2021-08-01;37;;;;
10069556;3;2021-09-01;25;;;;
10069556;3;2021-10-01;19;;;;
10069556;3;2021-11-01;17;;;;
10069556;3;2021-12-01;15;;;;
10069556;3;2022-01-01;52;;;;
10069556;3;2022-02-01;22;;;;
10069556;3;2022-03-01;38;;;;
10069556;3;2022-04-01;37;;;;
10069556;3;2022-05-01;37;;;;
10069556;3;2022-06-01;37;;;;
10069556;3;2022-07-01;17;;;;
10069556;3;2022-08-01;21;;;;
10069556;3;2022-09-01;20;;;;
10069556;3;2022-10-01;24;;;;
10069556;3;2022-11-01;23;;;;
10069556;3;2022-12-01;10;;;;
10069556;3;2023-01-01;26;;;;
10069556;3;2023-02-01;14;;;;
10069556;3;2023-03-01;19;;;;
10069556;3;2023-04-01;34;;;;
10069556;3;2023-05-01;19;;;;
10069556;3;2023-06-01;30;;;;
10069556;3;2023-07-01;22;;;;
10069556;3;2023-08-01;6;;;;
10069556;3;2023-09-01;46;;;;
10069556;3;2023-10-01;20;;;;
10069556;3;2023-11-01;19;;;;
10069556;3;2023-12-01;8;;;;
10069556;3;2024-01-01;23;;;;
10069556;3;2024-02-01;25;;;;
10069556;3;2024-03-01;8;;;;
10069556;3;2024-04-01;19;;;;
10069556;3;2024-05-01;19;;;;
10069556;3;2024-06-01;16;;;;
10069556;3;2024-07-01;13;;;;
10069556;3;2024-08-01;9;;;;
10069556;3;2024-09-01;26;;;;
10069556;3;2024-10-01;20;;;;
10069556;3;2024-11-01;32;;;;
10069556;3;2024-12-01;19;;;;
10069556;3;2025-01-01;21;;;;
10069556;3;2025-02-01;24;;;;
10069556;3;2025-03-01;23;;;;
9146878;3;2021-04-01;665;;;;
9146878;3;2021-05-01;360;;;;
9146878;3;2021-06-01;2500;;;;
9146878;3;2021-07-01;1460;;;;
9146878;3;2021-08-01;1440;;;;
9146878;3;2021-09-01;1600;;;;
9146878;3;2021-10-01;1900;;;;
9146878;3;2021-11-01;1520;;;;
9146878;3;2021-12-01;1780;;;;
9146878;3;2022-01-01;1927;;;;
9146878;3;2022-02-01;2753;;;;
9146878;3;2022-03-01;3500;;;;
9146878;3;2022-04-01;2080;;;;
9146878;3;2022-05-01;820;;;;
9146878;3;2022-06-01;860;;;;
9146878;3;2022-07-01;1020;;;;
9146878;3;2022-08-01;1840;;;;
9146878;3;2022-09-01;820;;;;
9146878;3;2022-10-01;840;;;;
9146878;3;2022-11-01;1340;;;;
9146878;3;2022-12-01;2600;;;;
9146878;3;2023-01-01;2294;;;;
9146878;3;2023-02-01;2006;;;;
9146878;3;2023-03-01;1120;;;;
9146878;3;2023-04-01;2300;;;;
9146878;3;2023-05-01;2060;;;;
9146878;3;2023-06-01;3020;;;;
9146878;3;2023-07-01;680;;;;
9146878;3;2023-08-01;280;;;;
9146878;3;2023-09-01;1460;;;;
9146878;3;2023-10-01;2866;;;;
9146878;3;2023-11-01;3268;;;;
9146878;3;2023-12-01;1040;;;;
9146878;3;2024-01-01;540;;;;
9146878;3;2024-02-01;740;;;;
9146878;3;2024-03-01;840;;;;
9146878;3;2024-04-01;1640;;;;
9146878;3;2024-05-01;1740;;;;
9146878;3;2024-06-01;2300;;;;
9146878;3;2024-07-01;1080;;;;
9146878;3;2024-08-01;800;;;;
9146878;3;2024-09-01;3060;;;;
9146878;3;2024-10-01;2480;;;;
9146878;3;2024-11-01;4440;;;;
9146878;3;2024-12-01;1100;;;;
9146878;3;2025-01-01;2580;;;;
9146878;3;2025-02-01;2460;;;;
9146878;3;2025-03-01;1920;;;;
9923834;3;2021-04-01;359;;;;
9923834;3;2021-05-01;381;;;;
9923834;3;2021-06-01;642;;;;
9923834;3;2021-07-01;523;;;;
9923834;3;2021-08-01;423;;;;
9923834;3;2021-09-01;466;;;;
9923834;3;2021-10-01;594;;;;
9923834;3;2021-11-01;443;;;;
9923834;3;2021-12-01;858;;;;
9923834;3;2022-01-01;725;;;;
9923834;3;2022-02-01;789;;;;
9923834;3;2022-03-01;872;;;;
9923834;3;2022-04-01;359;;;;
9923834;3;2022-05-01;380;;;;
9923834;3;2022-06-01;331;;;;
9923834;3;2022-07-01;478;;;;
9923834;3;2022-08-01;542;;;;
9923834;3;2022-09-01;614;;;;
9923834;3;2022-10-01;481;;;;
9923834;3;2022-11-01;381;;;;
9923834;3;2022-12-01;527;;;;
9923834;3;2023-01-01;438;;;;
9923834;3;2023-02-01;541;;;;
9923834;3;2023-03-01;749;;;;
9923834;3;2023-04-01;485;;;;
9923834;3;2023-05-01;465;;;;
9923834;3;2023-06-01;276;;;;
9923834;3;2023-07-01;585;;;;
9923834;3;2023-08-01;191;;;;
9923834;3;2023-09-01;757;;;;
9923834;3;2023-10-01;499;;;;
9923834;3;2023-11-01;486;;;;
9923834;3;2023-12-01;374;;;;
9923834;3;2024-01-01;382;;;;
9923834;3;2024-02-01;338;;;;
9923834;3;2024-03-01;278;;;;
9923834;3;2024-04-01;350;;;;
9923834;3;2024-05-01;628;;;;
9923834;3;2024-06-01;340;;;;
9923834;3;2024-07-01;580;;;;
9923834;3;2024-08-01;840;;;;
9923834;3;2024-09-01;450;;;;
9923834;3;2024-10-01;600;;;;
9923834;3;2024-11-01;570;;;;
9923834;3;2024-12-01;610;;;;
9923834;3;2025-01-01;410;;;;
9923834;3;2025-02-01;488;;;;
9923834;3;2025-03-01;660;;;;
8243421;3;2021-04-01;17;;;;
8243421;3;2021-05-01;56;;;;
8243421;3;2021-06-01;62;;;;
8243421;3;2021-07-01;67;;;;
8243421;3;2021-08-01;58;;;;
8243421;3;2021-09-01;70;;;;
8243421;3;2021-10-01;55;;;;
8243421;3;2021-11-01;61;;;;
8243421;3;2021-12-01;75;;;;
8243421;3;2022-01-01;44;;;;
8243421;3;2022-02-01;44;;;;
8243421;3;2022-03-01;67;;;;
8243421;3;2022-04-01;47;;;;
8243421;3;2022-05-01;64;;;;
8243421;3;2022-06-01;64;;;;
8243421;3;2022-07-01;74;;;;
8243421;3;2022-08-01;63;;;;
8243421;3;2022-09-01;65;;;;
8243421;3;2022-10-01;48;;;;
8243421;3;2022-11-01;101;;;;
8243421;3;2022-12-01;53;;;;
8243421;3;2023-01-01;38;;;;
8243421;3;2023-02-01;62;;;;
8243421;3;2023-03-01;48;;;;
8243421;3;2023-04-01;74;;;;
8243421;3;2023-05-01;74;;;;
8243421;3;2023-06-01;76;;;;
8243421;3;2023-07-01;78;;;;
8243421;3;2023-08-01;35;;;;
8243421;3;2023-09-01;97;;;;
8243421;3;2023-10-01;69;;;;
8243421;3;2023-11-01;92;;;;
8243421;3;2023-12-01;33;;;;
8243421;3;2024-01-01;66;;;;
8243421;3;2024-02-01;55;;;;
8243421;3;2024-03-01;112;;;;
8243421;3;2024-04-01;62;;;;
8243421;3;2024-05-01;110;;;;
8243421;3;2024-06-01;45;;;;
8243421;3;2024-07-01;66;;;;
8243421;3;2024-08-01;72;;;;
8243421;3;2024-09-01;117;;;;
8243421;3;2024-10-01;65;;;;
8243421;3;2024-11-01;42;;;;
8243421;3;2024-12-01;67;;;;
8243421;3;2025-01-01;73;;;;
8243421;3;2025-02-01;66;;;;
8243421;3;2025-03-01;145;;;;
8092882;3;2021-04-01;14;;;;
8092882;3;2021-05-01;140;;;;
8092882;3;2021-06-01;165;;;;
8092882;3;2021-07-01;287;;;;
8092882;3;2021-08-01;8;;;;
8092882;3;2021-09-01;216;;;;
8092882;3;2021-10-01;542;;;;
8092882;3;2021-11-01;275;;;;
8092882;3;2021-12-01;352;;;;
8092882;3;2022-01-01;117;;;;
8092882;3;2022-02-01;84;;;;
8092882;3;2022-03-01;182;;;;
8092882;3;2022-04-01;104;;;;
8092882;3;2022-05-01;31;;;;
8092882;3;2022-06-01;105;;;;
8092882;3;2022-07-01;225;;;;
8092882;3;2022-08-01;76;;;;
8092882;3;2022-09-01;190;;;;
8092882;3;2022-10-01;68;;;;
8092882;3;2022-11-01;115;;;;
8092882;3;2022-12-01;25;;;;
8092882;3;2023-01-01;125;;;;
8092882;3;2023-02-01;78;;;;
8092882;3;2023-03-01;56;;;;
8092882;3;2023-04-01;119;;;;
8092882;3;2023-05-01;140;;;;
8092882;3;2023-06-01;179;;;;
8092882;3;2023-07-01;109;;;;
8092882;3;2023-08-01;103;;;;
8092882;3;2023-09-01;278;;;;
8092882;3;2023-10-01;296;;;;
8092882;3;2023-11-01;60;;;;
8092882;3;2023-12-01;230;;;;
8092882;3;2024-01-01;44;;;;
8092882;3;2024-02-01;34;;;;
8092882;3;2024-03-01;92;;;;
8092882;3;2024-04-01;46;;;;
8092882;3;2024-05-01;188;;;;
8092882;3;2024-06-01;111;;;;
8092882;3;2024-07-01;76;;;;
8092882;3;2024-08-01;272;;;;
8092882;3;2024-09-01;74;;;;
8092882;3;2024-10-01;95;;;;
8092882;3;2024-11-01;194;;;;
8092882;3;2024-12-01;42;;;;
8092882;3;2025-01-01;40;;;;
8092882;3;2025-02-01;112;;;;
8092882;3;2025-03-01;122;;;;
8606910;3;2021-04-01;38;;;;
8606910;3;2021-05-01;57;;;;
8606910;3;2021-06-01;39;;;;
8606910;3;2021-07-01;46;;;;
8606910;3;2021-08-01;34;;;;
8606910;3;2021-09-01;31;;;;
8606910;3;2021-10-01;45;;;;
8606910;3;2021-11-01;89;;;;
8606910;3;2021-12-01;63;;;;
8606910;3;2022-01-01;61;;;;
8606910;3;2022-02-01;42;;;;
8606910;3;2022-03-01;76;;;;
8606910;3;2022-04-01;41;;;;
8606910;3;2022-05-01;68;;;;
8606910;3;2022-06-01;52;;;;
8606910;3;2022-07-01;37;;;;
8606910;3;2022-08-01;40;;;;
8606910;3;2022-09-01;50;;;;
8606910;3;2022-10-01;42;;;;
8606910;3;2022-11-01;75;;;;
8606910;3;2022-12-01;45;;;;
8606910;3;2023-01-01;46;;;;
8606910;3;2023-02-01;58;;;;
8606910;3;2023-03-01;65;;;;
8606910;3;2023-04-01;59;;;;
8606910;3;2023-05-01;54;;;;
8606910;3;2023-06-01;43;;;;
8606910;3;2023-07-01;30;;;;
8606910;3;2023-08-01;37;;;;
8606910;3;2023-09-01;46;;;;
8606910;3;2023-10-01;55;;;;
8606910;3;2023-11-01;45;;;;
8606910;3;2023-12-01;44;;;;
8606910;3;2024-01-01;44;;;;
8606910;3;2024-02-01;33;;;;
8606910;3;2024-03-01;32;;;;
8606910;3;2024-04-01;44;;;;
8606910;3;2024-05-01;21;;;;
8606910;3;2024-06-01;34;;;;
8606910;3;2024-07-01;55;;;;
8606910;3;2024-08-01;40;;;;
8606910;3;2024-09-01;29;;;;
8606910;3;2024-10-01;25;;;;
8606910;3;2024-11-01;36;;;;
8606910;3;2024-12-01;36;;;;
8606910;3;2025-01-01;24;;;;
8606910;3;2025-02-01;35;;;;
8606910;3;2025-03-01;31;;;;
9696581;3;2021-04-01;114;;;;
9696581;3;2021-05-01;129;;;;
9696581;3;2021-06-01;160;;;;
9696581;3;2021-07-01;116;;;;
9696581;3;2021-08-01;130;;;;
9696581;3;2021-09-01;205;;;;
9696581;3;2021-10-01;205;;;;
9696581;3;2021-11-01;132;;;;
9696581;3;2021-12-01;98;;;;
9696581;3;2022-01-01;282;;;;
9696581;3;2022-02-01;51;;;;
9696581;3;2022-03-01;172;;;;
9696581;3;2022-04-01;153;;;;
9696581;3;2022-05-01;167;;;;
9696581;3;2022-06-01;147;;;;
9696581;3;2022-07-01;219;;;;
9696581;3;2022-08-01;91;;;;
9696581;3;2022-09-01;154;;;;
9696581;3;2022-10-01;214;;;;
9696581;3;2022-11-01;239;;;;
9696581;3;2022-12-01;141;;;;
9696581;3;2023-01-01;109;;;;
9696581;3;2023-02-01;73;;;;
9696581;3;2023-03-01;151;;;;
9696581;3;2023-04-01;109;;;;
9696581;3;2023-05-01;111;;;;
9696581;3;2023-06-01;268;;;;
9696581;3;2023-07-01;139;;;;
9696581;3;2023-08-01;43;;;;
9696581;3;2023-09-01;113;;;;
9696581;3;2023-10-01;63;;;;
9696581;3;2023-11-01;182;;;;
9696581;3;2023-12-01;101;;;;
9696581;3;2024-01-01;147;;;;
9696581;3;2024-02-01;116;;;;
9696581;3;2024-03-01;87;;;;
9696581;3;2024-04-01;201;;;;
9696581;3;2024-05-01;175;;;;
9696581;3;2024-06-01;120;;;;
9696581;3;2024-07-01;241;;;;
9696581;3;2024-08-01;104;;;;
9696581;3;2024-09-01;69;;;;
9696581;3;2024-10-01;138;;;;
9696581;3;2024-11-01;169;;;;
9696581;3;2024-12-01;130;;;;
9696581;3;2025-01-01;291;;;;
9696581;3;2025-02-01;124;;;;
9696581;3;2025-03-01;177;;;;
9628510;3;2021-04-01;38;;;;
9628510;3;2021-05-01;128;;;;
9628510;3;2021-06-01;174;;;;
9628510;3;2021-07-01;211;;;;
9628510;3;2021-08-01;215;;;;
9628510;3;2021-09-01;104;;;;
9628510;3;2021-10-01;114;;;;
9628510;3;2021-11-01;62;;;;
9628510;3;2021-12-01;91;;;;
9628510;3;2022-01-01;159;;;;
9628510;3;2022-02-01;81;;;;
9628510;3;2022-03-01;119;;;;
9628510;3;2022-04-01;160;;;;
9628510;3;2022-05-01;154;;;;
9628510;3;2022-06-01;170;;;;
9628510;3;2022-07-01;167;;;;
9628510;3;2022-08-01;159;;;;
9628510;3;2022-09-01;183;;;;
9628510;3;2022-10-01;52;;;;
9628510;3;2022-11-01;33;;;;
9628510;3;2022-12-01;63;;;;
9628510;3;2023-01-01;92;;;;
9628510;3;2023-02-01;82;;;;
9628510;3;2023-03-01;126;;;;
9628510;3;2023-04-01;200;;;;
9628510;3;2023-05-01;195;;;;
9628510;3;2023-06-01;171;;;;
9628510;3;2023-07-01;105;;;;
9628510;3;2023-08-01;93;;;;
9628510;3;2023-09-01;54;;;;
9628510;3;2023-10-01;59;;;;
9628510;3;2023-11-01;55;;;;
9628510;3;2023-12-01;19;;;;
9628510;3;2024-01-01;9;;;;
9628510;3;2024-02-01;34;;;;
9628510;3;2024-03-01;10;;;;
9628510;3;2024-04-01;40;;;;
9628510;3;2024-05-01;37;;;;
9628510;3;2024-06-01;58;;;;
9628510;3;2024-07-01;133;;;;
9628510;3;2024-08-01;78;;;;
9628510;3;2024-09-01;78;;;;
9628510;3;2024-10-01;77;;;;
9628510;3;2024-11-01;107;;;;
9628510;3;2024-12-01;52;;;;
9628510;3;2025-01-01;86;;;;
9628510;3;2025-02-01;41;;;;
9628510;3;2025-03-01;127;;;;
9586055;3;2021-04-01;48;;;;
9586055;3;2021-05-01;19;;;;
9586055;3;2021-06-01;49;;;;
9586055;3;2021-07-01;74;;;;
9586055;3;2021-08-01;9;;;;
9586055;3;2021-09-01;77;;;;
9586055;3;2021-10-01;28;;;;
9586055;3;2021-11-01;11;;;;
9586055;3;2021-12-01;43;;;;
9586055;3;2022-01-01;25;;;;
9586055;3;2022-02-01;47;;;;
9586055;3;2022-03-01;38;;;;
9586055;3;2022-04-01;62;;;;
9586055;3;2022-05-01;116;;;;
9586055;3;2022-06-01;68;;;;
9586055;3;2022-07-01;119;;;;
9586055;3;2022-08-01;85;;;;
9586055;3;2022-09-01;117;;;;
9586055;3;2022-10-01;120;;;;
9586055;3;2022-11-01;24;;;;
9586055;3;2022-12-01;48;;;;
9586055;3;2023-01-01;75;;;;
9586055;3;2023-02-01;159;;;;
9586055;3;2023-03-01;39;;;;
9586055;3;2023-04-01;28;;;;
9586055;3;2023-05-01;22;;;;
9586055;3;2023-06-01;36;;;;
9586055;3;2023-07-01;36;;;;
9586055;3;2023-08-01;54;;;;
9586055;3;2023-09-01;68;;;;
9586055;3;2023-10-01;22;;;;
9586055;3;2023-11-01;33;;;;
9586055;3;2023-12-01;81;;;;
9586055;3;2024-01-01;32;;;;
9586055;3;2024-02-01;34;;;;
9586055;3;2024-03-01;36;;;;
9586055;3;2024-04-01;30;;;;
9586055;3;2024-05-01;109;;;;
9586055;3;2024-06-01;61;;;;
9586055;3;2024-07-01;29;;;;
9586055;3;2024-08-01;47;;;;
9586055;3;2024-09-01;90;;;;
9586055;3;2024-10-01;43;;;;
9586055;3;2024-11-01;22;;;;
9586055;3;2024-12-01;40;;;;
9586055;3;2025-01-01;30;;;;
9586055;3;2025-02-01;75;;;;
9586055;3;2025-03-01;34;;;;
8505477;3;2021-04-01;10;;;;
8505477;3;2021-05-01;25;;;;
8505477;3;2021-06-01;8;;;;
8505477;3;2021-07-01;22;;;;
8505477;3;2021-08-01;13;;;;
8505477;3;2021-09-01;47;;;;
8505477;3;2021-10-01;8;;;;
8505477;3;2021-11-01;13;;;;
8505477;3;2021-12-01;4;;;;
8505477;3;2022-01-01;34;;;;
8505477;3;2022-02-01;26;;;;
8505477;3;2022-03-01;30;;;;
8505477;3;2022-04-01;23;;;;
8505477;3;2022-05-01;13;;;;
8505477;3;2022-06-01;11;;;;
8505477;3;2022-07-01;10;;;;
8505477;3;2022-08-01;14;;;;
8505477;3;2022-09-01;15;;;;
8505477;3;2022-10-01;25;;;;
8505477;3;2022-11-01;17;;;;
8505477;3;2022-12-01;18;;;;
8505477;3;2023-01-01;10;;;;
8505477;3;2023-02-01;29;;;;
8505477;3;2023-03-01;21;;;;
8505477;3;2023-04-01;8;;;;
8505477;3;2023-05-01;27;;;;
8505477;3;2023-06-01;5;;;;
8505477;3;2023-07-01;16;;;;
8505477;3;2023-08-01;9;;;;
8505477;3;2023-09-01;6;;;;
8505477;3;2023-10-01;21;;;;
8505477;3;2023-11-01;11;;;;
8505477;3;2023-12-01;28;;;;
8505477;3;2024-01-01;20;;;;
8505477;3;2024-02-01;6;;;;
8505477;3;2024-03-01;19;;;;
8505477;3;2024-04-01;11;;;;
8505477;3;2024-05-01;10;;;;
8505477;3;2024-06-01;12;;;;
8505477;3;2024-07-01;16;;;;
8505477;3;2024-08-01;8;;;;
8505477;3;2024-09-01;8;;;;
8505477;3;2024-10-01;7;;;;
8505477;3;2024-11-01;10;;;;
8505477;3;2024-12-01;15;;;;
8505477;3;2025-01-01;15;;;;
8505477;3;2025-02-01;15;;;;
8505477;3;2025-03-01;19;;;;
9039502;3;2021-04-01;1;;;;
9039502;3;2021-05-01;4;;;;
9039502;3;2021-06-01;10;;;;
9039502;3;2021-07-01;12;;;;
9039502;3;2021-08-01;3;;;;
9039502;3;2021-09-01;5;;;;
9039502;3;2021-10-01;5;;;;
9039502;3;2021-11-01;10;;;;
9039502;3;2021-12-01;7;;;;
9039502;3;2022-01-01;7;;;;
9039502;3;2022-02-01;9;;;;
9039502;3;2022-03-01;11;;;;
9039502;3;2022-04-01;9;;;;
9039502;3;2022-05-01;10;;;;
9039502;3;2022-06-01;8;;;;
9039502;3;2022-07-01;6;;;;
9039502;3;2022-08-01;7;;;;
9039502;3;2022-09-01;9;;;;
9039502;3;2022-10-01;12;;;;
9039502;3;2022-11-01;11;;;;
9039502;3;2022-12-01;5;;;;
9039502;3;2023-01-01;5;;;;
9039502;3;2023-02-01;7;;;;
9039502;3;2023-03-01;13;;;;
9039502;3;2023-04-01;9;;;;
9039502;3;2023-05-01;3;;;;
9039502;3;2023-06-01;8;;;;
9039502;3;2023-07-01;7;;;;
9039502;3;2023-08-01;6;;;;
9039502;3;2023-09-01;15;;;;
9039502;3;2023-10-01;11;;;;
9039502;3;2023-11-01;13;;;;
9039502;3;2023-12-01;9;;;;
9039502;3;2024-01-01;7;;;;
9039502;3;2024-02-01;21;;;;
9039502;3;2024-03-01;6;;;;
9039502;3;2024-04-01;8;;;;
9039502;3;2024-05-01;13;;;;
9039502;3;2024-06-01;5;;;;
9039502;3;2024-07-01;14;;;;
9039502;3;2024-08-01;7;;;;
9039502;3;2024-09-01;5;;;;
9039502;3;2024-10-01;3;;;;
9039502;3;2024-11-01;3;;;;
9039502;3;2024-12-01;8;;;;
9039502;3;2025-01-01;7;;;;
9039502;3;2025-02-01;10;;;;
9039502;3;2025-03-01;6;;;;
9999758;3;2021-04-01;26;;;;
9999758;3;2021-05-01;31;;;;
9999758;3;2021-06-01;36;;;;
9999758;3;2021-07-01;41;;;;
9999758;3;2021-08-01;106;;;;
9999758;3;2021-09-01;70;;;;
9999758;3;2021-10-01;52;;;;
9999758;3;2021-11-01;14;;;;
9999758;3;2021-12-01;6;;;;
9999758;3;2022-01-01;29;;;;
9999758;3;2022-02-01;37;;;;
9999758;3;2022-03-01;22;;;;
9999758;3;2022-04-01;14;;;;
9999758;3;2022-05-01;25;;;;
9999758;3;2022-06-01;16;;;;
9999758;3;2022-07-01;35;;;;
9999758;3;2022-08-01;5;;;;
9999758;3;2022-09-01;151;;;;
9999758;3;2022-10-01;13;;;;
9999758;3;2022-11-01;26;;;;
9999758;3;2022-12-01;16;;;;
9999758;3;2023-01-01;16;;;;
9999758;3;2023-02-01;22;;;;
9999758;3;2023-03-01;16;;;;
9999758;3;2023-04-01;4;;;;
9999758;3;2023-05-01;12;;;;
9999758;3;2023-06-01;23;;;;
9999758;3;2023-07-01;24;;;;
9999758;3;2023-08-01;14;;;;
9999758;3;2023-09-01;33;;;;
9999758;3;2023-10-01;7;;;;
9999758;3;2023-11-01;5;;;;
9999758;3;2023-12-01;1;;;;
9999758;3;2024-01-01;8;;;;
9999758;3;2024-02-01;15;;;;
9999758;3;2024-03-01;19;;;;
9999758;3;2024-04-01;7;;;;
9999758;3;2024-05-01;18;;;;
9999758;3;2024-06-01;17;;;;
9999758;3;2024-07-01;29;;;;
9999758;3;2024-08-01;7;;;;
9999758;3;2024-09-01;8;;;;
9999758;3;2024-10-01;4;;;;
9999758;3;2024-11-01;10;;;;
9999758;3;2024-12-01;24;;;;
9999758;3;2025-01-01;25;;;;
9999758;3;2025-02-01;20;;;;
9999758;3;2025-03-01;16;;;;
9996541;3;2021-04-01;167;;;;
9996541;3;2021-05-01;315,99;;;;
9996541;3;2021-06-01;289;;;;
9996541;3;2021-07-01;233;;;;
9996541;3;2021-08-01;271;;;;
9996541;3;2021-09-01;254;;;;
9996541;3;2021-10-01;274;;;;
9996541;3;2021-11-01;265;;;;
9996541;3;2021-12-01;281;;;;
9996541;3;2022-01-01;195;;;;
9996541;3;2022-02-01;174;;;;
9996541;3;2022-03-01;222;;;;
9996541;3;2022-04-01;234;;;;
9996541;3;2022-05-01;193;;;;
9996541;3;2022-06-01;212;;;;
9996541;3;2022-07-01;187;;;;
9996541;3;2022-08-01;185;;;;
9996541;3;2022-09-01;161;;;;
9996541;3;2022-10-01;158;;;;
9996541;3;2022-11-01;203;;;;
9996541;3;2022-12-01;194;;;;
9996541;3;2023-01-01;151;;;;
9996541;3;2023-02-01;136;;;;
9996541;3;2023-03-01;142;;;;
9996541;3;2023-04-01;82;;;;
9996541;3;2023-05-01;114;;;;
9996541;3;2023-06-01;149;;;;
9996541;3;2023-07-01;109;;;;
9996541;3;2023-08-01;75;;;;
9996541;3;2023-09-01;94;;;;
9996541;3;2023-10-01;84;;;;
9996541;3;2023-11-01;88;;;;
9996541;3;2023-12-01;66;;;;
9996541;3;2024-01-01;90;;;;
9996541;3;2024-02-01;54;;;;
9996541;3;2024-03-01;29;;;;
9996541;3;2024-04-01;9;;;;
9996541;3;2024-05-01;14;;;;
9996541;3;2024-06-01;65;;;;
9996541;3;2024-07-01;87;;;;
9996541;3;2024-08-01;78;;;;
9996541;3;2024-09-01;78;;;;
9996541;3;2024-10-01;69;;;;
9996541;3;2024-11-01;68;;;;
9996541;3;2024-12-01;81;;;;
9996541;3;2025-01-01;88;;;;
9996541;3;2025-02-01;59;;;;
9996541;3;2025-03-01;53;;;;
8400517;3;2021-04-01;24;;;;
8400517;3;2021-05-01;67;;;;
8400517;3;2021-06-01;32;;;;
8400517;3;2021-07-01;46;;;;
8400517;3;2021-08-01;58;;;;
8400517;3;2021-09-01;31;;;;
8400517;3;2021-10-01;43;;;;
8400517;3;2021-11-01;41;;;;
8400517;3;2021-12-01;33;;;;
8400517;3;2022-01-01;23;;;;
8400517;3;2022-02-01;38;;;;
8400517;3;2022-03-01;23;;;;
8400517;3;2022-04-01;44;;;;
8400517;3;2022-05-01;25;;;;
8400517;3;2022-06-01;25;;;;
8400517;3;2022-07-01;28;;;;
8400517;3;2022-08-01;45;;;;
8400517;3;2022-09-01;40;;;;
8400517;3;2022-10-01;68;;;;
8400517;3;2022-11-01;44;;;;
8400517;3;2022-12-01;30;;;;
8400517;3;2023-01-01;37;;;;
